date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,Year,Month,Day,Hour,Day_of_week
2012-11-10 15:00:00,0,43,63,2,170,7,7,283.98,0.0,0.0,1,1,3,4536,2012,11,10,15,5
2012-11-10 16:00:00,0,288,59,3,190,1,1,283.0,0.0,0.0,1,1,3,4520,2012,11,10,16,5
2012-11-10 17:00:00,0,24,51,4,180,4,4,281.46,0.0,0.0,90,0,2,4677,2012,11,10,17,5
2012-11-10 18:00:00,0,124,48,3,180,1,1,280.71,0.0,0.0,90,0,2,4025,2012,11,10,18,5
2012-11-10 19:00:00,0,66,38,3,180,2,2,280.24,0.0,0.0,90,0,2,3128,2012,11,10,19,5
2012-11-10 20:00:00,0,151,44,4,160,6,6,280.18,0.0,0.0,90,0,2,2905,2012,11,10,20,5
2012-11-10 21:00:00,0,216,52,3,170,2,2,280.08,0.0,0.0,90,0,2,2853,2012,11,10,21,5
2012-11-10 22:00:00,0,149,64,4,140,7,7,280.23,0.0,0.0,90,0,2,3288,2012,11,10,22,5
2012-11-10 23:00:00,0,116,64,3,150,8,8,280.33,0.0,0.0,90,0,2,2239,2012,11,10,23,5
2012-11-11 00:00:00,0,87,64,3,150,1,1,280.27,0.0,0.0,90,5,8,1381,2012,11,11,0,6
2012-11-11 01:00:00,0,274,64,3,130,3,3,279.87,0.0,0.0,90,4,7,922,2012,11,11,1,6
2012-11-11 02:00:00,0,78,64,2,140,7,7,280.01,0.0,0.0,90,3,6,626,2012,11,11,2,6
2012-11-11 03:00:00,0,75,74,1,140,8,8,280.26,0.0,0.0,90,7,14,331,2012,11,11,3,6
2012-11-11 04:00:00,0,141,69,0,0,2,2,280.1,0.0,0.0,90,3,6,304,2012,11,11,4,6
2012-11-11 05:00:00,0,135,43,2,190,7,7,279.9,0.0,0.0,90,2,5,462,2012,11,11,5,6
2012-11-11 06:00:00,0,114,60,2,150,6,6,279.79,0.0,0.0,90,2,5,793,2012,11,11,6,6
2012-11-11 07:00:00,0,235,34,1,142,7,7,279.95,0.0,0.0,90,2,5,1120,2012,11,11,7,6
2012-11-11 08:00:00,0,271,69,2,194,8,8,279.91,0.0,0.0,90,3,11,1797,2012,11,11,8,6
2012-11-11 09:00:00,0,245,92,3,189,8,8,280.43,0.0,0.0,90,2,12,2687,2012,11,11,9,6
2012-11-11 10:00:00,0,78,90,3,288,1,1,281.02,0.0,0.0,90,2,5,3961,2012,11,11,10,6
2012-11-11 11:00:00,0,78,90,3,288,4,4,282.05,0.0,0.0,90,4,7,4086,2012,11,11,11,6
2012-11-11 12:00:00,0,72,90,3,288,9,9,283.42,0.0,0.0,90,3,11,3710,2012,11,11,12,6
2012-11-11 13:00:00,0,28,90,3,288,9,9,284.94,0.0,0.0,75,5,8,3733,2012,11,11,13,6
2012-11-11 14:00:00,0,238,63,5,332,8,8,287.6,0.0,0.0,20,4,7,3666,2012,11,11,14,6
2012-11-11 15:00:00,0,155,63,5,332,2,2,289.71,0.0,0.0,20,4,7,4012,2012,11,11,15,6
2012-11-11 16:00:00,0,123,63,5,332,8,8,291.14,0.0,0.0,20,4,7,4169,2012,11,11,16,6
2012-11-11 17:00:00,0,252,63,5,332,4,4,290.28,0.0,0.0,20,4,7,3636,2012,11,11,17,6
2012-11-11 18:00:00,0,50,63,5,332,9,9,288.29,0.0,0.0,20,4,7,3390,2012,11,11,18,6
2012-11-11 19:00:00,0,170,63,5,332,5,5,289.25,0.0,0.0,40,4,7,2660,2012,11,11,19,6
2012-11-11 20:00:00,0,86,63,5,332,6,6,291.57,0.0,0.0,90,0,2,2173,2012,11,11,20,6
2012-11-11 21:00:00,0,177,63,5,332,5,5,291.28,0.0,0.0,87,1,3,1924,2012,11,11,21,6
2012-11-11 23:00:00,0,293,63,5,332,9,9,288.12,0.0,0.0,87,1,3,2863,2012,11,11,23,6
2012-11-12 00:00:00,1,119,78,1,50,4,4,288.12,0.0,0.0,87,1,3,1000,2012,11,12,0,0
2012-11-12 01:00:00,0,204,78,1,50,1,1,282.74,0.0,0.0,98,1,3,352,2012,11,12,1,0
2012-11-12 02:00:00,0,237,78,1,50,3,3,282.74,0.0,0.0,98,1,3,263,2012,11,12,2,0
2012-11-12 03:00:00,0,176,78,1,50,4,4,282.74,0.0,0.0,98,1,3,341,2012,11,12,3,0
2012-11-12 04:00:00,0,30,58,1,10,4,4,282.74,0.0,0.0,98,1,3,761,2012,11,12,4,0
2012-11-12 05:00:00,0,174,58,0,0,8,8,282.74,0.0,0.0,98,1,3,2467,2012,11,12,5,0
2012-11-12 06:00:00,0,139,62,1,0,1,1,282.74,0.0,0.0,98,1,3,5242,2012,11,12,6,0
2012-11-12 07:00:00,0,271,62,0,0,2,2,273.9,0.0,0.0,99,1,3,5390,2012,11,12,7,0
2012-11-12 08:00:00,0,61,58,2,120,6,6,273.9,0.0,0.0,99,1,3,2029,2012,11,12,8,0
2012-11-12 09:00:00,0,270,58,2,140,7,7,273.9,0.0,0.0,99,1,3,2096,2012,11,12,9,0
2012-11-12 10:00:00,0,184,51,2,170,7,7,272.42,0.0,0.0,90,0,2,2892,2012,11,12,10,0
2012-11-12 11:00:00,0,49,38,0,0,7,7,272.09,0.0,0.0,90,4,7,4245,2012,11,12,11,0
2012-11-12 12:00:00,0,218,30,2,180,1,1,271.94,0.0,0.0,90,8,17,4148,2012,11,12,12,0
2012-11-12 13:00:00,0,151,33,4,140,8,8,271.85,0.0,0.0,90,0,2,4362,2012,11,12,13,0
2012-11-12 14:00:00,0,267,38,3,140,5,5,271.4,0.0,0.0,90,0,2,4619,2012,11,12,14,0
2012-11-12 15:00:00,0,176,44,2,130,6,6,271.25,0.0,0.0,90,0,2,4755,2012,11,12,15,0
2012-11-12 16:00:00,0,200,47,2,130,8,8,270.6,0.0,0.0,90,0,2,5187,2012,11,12,16,0
2012-11-12 17:00:00,0,128,51,2,130,2,2,270.07,0.0,0.0,90,0,2,5186,2012,11,12,17,0
2012-11-12 18:00:00,0,155,59,2,0,9,9,269.76,0.0,0.0,90,0,2,3854,2012,11,12,18,0
2012-11-12 19:00:00,0,138,64,3,150,6,6,269.71,0.0,0.0,90,0,2,2641,2012,11,12,19,0
2012-11-12 20:00:00,0,154,69,2,140,3,3,269.19,0.0,0.0,90,8,17,2222,2012,11,12,20,0
2012-11-12 21:00:00,0,63,74,2,140,9,9,268.91,0.0,0.0,90,8,17,1943,2012,11,12,21,0
2012-11-12 22:00:00,0,131,74,3,130,7,7,268.39,0.0,0.0,90,8,17,1437,2012,11,12,22,0
2012-11-12 23:00:00,0,133,74,3,140,9,9,267.27,0.0,0.0,90,8,17,2409,2012,11,12,23,0
2012-11-13 00:00:00,0,176,80,3,120,4,4,267.05,0.0,0.0,90,8,17,905,2012,11,13,0,1
2012-11-13 01:00:00,0,152,74,3,140,1,1,266.64,0.0,0.0,90,0,2,367,2012,11,13,1,1
2012-11-13 02:00:00,0,31,74,4,160,4,4,266.58,0.0,0.0,90,8,17,290,2012,11,13,2,1
2012-11-13 03:00:00,0,285,74,3,150,5,5,266.02,0.0,0.0,75,0,1,317,2012,11,13,3,1
2012-11-13 04:00:00,0,286,80,2,130,9,9,265.93,0.0,0.0,90,0,2,775,2012,11,13,4,1
2012-11-13 05:00:00,0,124,80,5,140,9,9,266.15,0.0,0.0,20,8,17,2571,2012,11,13,5,1
2012-11-13 06:00:00,0,281,80,3,130,2,2,266.42,0.0,0.0,75,8,17,5541,2012,11,13,6,1
2012-11-13 07:00:00,0,177,80,4,150,5,5,266.85,0.0,0.0,90,8,17,6529,2012,11,13,7,1
2012-11-13 08:00:00,0,273,53,4,150,7,7,266.86,0.0,0.0,90,4,7,6242,2012,11,13,8,1
2012-11-13 09:00:00,0,259,46,5,170,4,4,267.05,0.0,0.0,75,8,17,5438,2012,11,13,9,1
2012-11-13 10:00:00,0,264,50,4,160,9,9,267.81,0.0,0.0,75,8,17,4656,2012,11,13,10,1
2012-11-13 11:00:00,0,67,50,5,170,8,8,268.35,0.0,0.0,90,8,17,4759,2012,11,13,11,1
2012-11-13 12:00:00,0,14,50,4,160,9,9,268.77,0.0,0.0,90,8,17,4943,2012,11,13,12,1
2012-11-13 13:00:00,0,120,50,4,150,2,2,269.04,0.0,0.0,90,0,2,4924,2012,11,13,13,1
2012-11-13 14:00:00,0,295,53,5,140,2,2,269.23,0.0,0.0,90,0,2,5409,2012,11,13,14,1
2012-11-13 15:00:00,0,274,53,4,140,8,8,269.51,0.0,0.0,75,0,1,5664,2012,11,13,15,1
2012-11-13 16:00:00,0,258,57,5,140,2,2,269.24,0.0,0.0,90,0,2,6436,2012,11,13,16,1
2012-11-13 17:00:00,0,104,53,7,150,8,8,269.06,0.0,0.0,90,0,2,6212,2012,11,13,17,1
2012-11-13 18:00:00,0,194,57,6,170,4,4,268.35,0.0,0.0,90,0,2,4324,2012,11,13,18,1
2012-11-13 19:00:00,0,238,53,4,150,2,2,268.26,0.0,0.0,90,0,2,2948,2012,11,13,19,1
2012-11-13 20:00:00,0,271,53,5,140,8,8,268.21,0.0,0.0,75,0,1,2604,2012,11,13,20,1
2012-11-13 21:00:00,0,128,57,3,140,4,4,267.91,0.0,0.0,20,0,4,2192,2012,11,13,21,1
2012-11-13 22:00:00,0,243,57,5,160,2,2,267.75,0.0,0.0,1,1,3,1563,2012,11,13,22,1
2012-11-13 23:00:00,0,291,57,4,150,1,1,267.15,0.0,0.0,20,0,4,1346,2012,11,13,23,1
2012-11-14 00:00:00,0,211,57,3,140,3,3,266.33,0.0,0.0,20,0,4,535,2012,11,14,0,2
2012-11-14 01:00:00,0,271,57,4,150,9,9,265.99,0.0,0.0,1,1,3,325,2012,11,14,1,2
2012-11-14 02:00:00,0,62,52,5,150,3,3,265.94,0.0,0.0,1,1,3,252,2012,11,14,2,2
2012-11-14 03:00:00,0,170,56,4,140,3,3,265.14,0.0,0.0,1,1,3,361,2012,11,14,3,2
2012-11-14 04:00:00,0,253,56,4,140,4,4,264.61,0.0,0.0,1,1,3,795,2012,11,14,4,2
2012-11-14 05:00:00,0,103,60,5,150,3,3,264.67,0.0,0.0,1,1,3,2620,2012,11,14,5,2
2012-11-14 06:00:00,0,49,56,6,150,3,3,264.82,0.0,0.0,1,1,3,5730,2012,11,14,6,2
2012-11-14 07:00:00,0,289,52,5,150,7,7,265.1,0.0,0.0,1,1,3,6792,2012,11,14,7,2
2012-11-14 08:00:00,0,101,46,6,150,5,5,266.4,0.0,0.0,1,1,3,6199,2012,11,14,8,2
2012-11-14 09:00:00,0,47,40,7,170,9,9,269.25,0.0,0.0,1,1,3,5216,2012,11,14,9,2
2012-11-14 10:00:00,0,252,37,8,160,9,9,271.89,0.0,0.0,40,0,0,4864,2012,11,14,10,2
2012-11-14 11:00:00,0,145,37,7,170,7,7,272.77,0.0,0.0,1,1,3,5477,2012,11,14,11,2
2012-11-14 12:00:00,0,73,37,3,160,7,7,275.0,0.0,0.0,1,1,3,5654,2012,11,14,12,2
2012-11-14 13:00:00,0,210,46,3,140,3,3,277.19,0.0,0.0,1,1,3,5761,2012,11,14,13,2
2012-11-14 14:00:00,0,271,46,3,150,7,7,277.92,0.0,0.0,1,1,3,6131,2012,11,14,14,2
2012-11-14 15:00:00,0,184,43,5,160,2,2,278.95,0.0,0.0,75,0,1,6415,2012,11,14,15,2
2012-11-14 16:00:00,0,186,50,4,140,1,1,278.02,0.0,0.0,75,0,1,7189,2012,11,14,16,2
2012-11-14 17:00:00,0,94,53,3,150,4,4,276.5,0.0,0.0,75,0,1,6968,2012,11,14,17,2
2012-11-14 18:00:00,0,169,53,3,150,5,5,275.88,0.0,0.0,90,0,2,5182,2012,11,14,18,2
2012-11-14 19:00:00,0,191,57,3,150,7,7,275.98,0.0,0.0,90,0,2,3536,2012,11,14,19,2
2012-11-14 20:00:00,0,45,61,4,140,6,6,275.98,0.0,0.0,90,0,2,3052,2012,11,14,20,2
2012-11-14 21:00:00,0,108,61,4,130,2,2,276.13,0.0,0.0,90,0,2,2665,2012,11,14,21,2
2012-11-14 22:00:00,0,235,61,4,140,4,4,276.53,0.0,0.0,90,0,2,2044,2012,11,14,22,2
2012-11-14 23:00:00,0,46,61,1,120,4,4,276.53,0.0,0.0,90,0,2,1841,2012,11,14,23,2
2012-11-15 00:00:00,0,282,57,3,140,5,5,276.48,0.0,0.0,90,0,2,575,2012,11,15,0,3
2012-11-15 01:00:00,0,281,53,3,160,3,3,276.26,0.0,0.0,90,0,2,325,2012,11,15,1,3
2012-11-15 02:00:00,0,195,57,3,160,4,4,276.02,0.0,0.0,90,0,2,294,2012,11,15,2,3
2012-11-15 03:00:00,0,58,53,4,170,2,2,275.87,0.0,0.0,90,0,2,371,2012,11,15,3,3
2012-11-15 04:00:00,0,103,61,4,160,5,5,275.47,0.0,0.0,90,0,2,817,2012,11,15,4,3
2012-11-15 05:00:00,0,235,66,1,170,7,7,274.91,0.0,0.0,90,0,2,2657,2012,11,15,5,3
2012-11-15 06:00:00,0,14,66,3,150,9,9,274.34,0.0,0.0,90,0,2,5814,2012,11,15,6,3
2012-11-15 07:00:00,0,183,57,3,160,3,3,273.31,0.0,0.0,75,0,1,6761,2012,11,15,7,3
2012-11-15 08:00:00,0,192,54,3,160,6,6,273.76,0.0,0.0,40,0,0,6171,2012,11,15,8,3
2012-11-15 09:00:00,0,82,50,3,170,4,4,276.44,0.0,0.0,20,0,4,5387,2012,11,15,9,3
2012-11-15 10:00:00,0,154,50,3,160,1,1,278.23,0.0,0.0,40,0,0,4704,2012,11,15,10,3
2012-11-15 11:00:00,0,161,47,1,180,4,4,279.03,0.0,0.0,1,1,3,4811,2012,11,15,11,3
2012-11-15 12:00:00,0,65,47,3,150,5,5,280.71,0.0,0.0,1,1,3,5115,2012,11,15,12,3
2012-11-15 13:00:00,0,192,47,2,180,1,1,283.26,0.0,0.0,40,0,0,5114,2012,11,15,13,3
2012-11-15 14:00:00,0,131,50,0,0,9,9,283.8,0.0,0.0,75,0,1,5597,2012,11,15,14,3
2012-11-15 15:00:00,0,253,57,0,0,1,1,283.29,0.0,0.0,75,0,1,5801,2012,11,15,15,3
2012-11-15 16:00:00,0,213,61,0,0,2,2,282.32,0.0,0.0,75,0,1,6570,2012,11,15,16,3
2012-11-15 17:00:00,0,88,66,0,0,6,6,280.33,0.0,0.0,75,0,1,6396,2012,11,15,17,3
2012-11-15 18:00:00,0,25,70,1,120,7,7,278.97,0.0,0.0,90,0,2,4717,2012,11,15,18,3
2012-11-15 19:00:00,0,135,75,1,130,1,1,278.64,0.0,0.0,90,0,2,3398,2012,11,15,19,3
2012-11-15 20:00:00,0,96,81,0,0,4,4,278.12,0.0,0.0,90,0,2,3258,2012,11,15,20,3
2012-11-15 21:00:00,0,287,81,2,320,5,5,278.05,0.0,0.0,90,0,2,2681,2012,11,15,21,3
2012-11-15 23:00:00,0,52,75,2,330,8,8,279.5,0.0,0.0,90,0,2,1367,2012,11,15,23,3
2012-11-16 00:00:00,0,88,80,3,340,3,3,279.5,0.0,0.0,90,0,2,662,2012,11,16,0,4
2012-11-16 01:00:00,0,286,80,4,340,8,8,277.1,0.0,0.0,99,2,5,435,2012,11,16,1,4
2012-11-16 02:00:00,0,273,86,4,360,2,2,277.1,0.0,0.0,99,2,5,332,2012,11,16,2,4
2012-11-16 03:00:00,0,237,93,4,320,3,3,277.1,0.0,0.0,99,2,5,391,2012,11,16,3,4
2012-11-16 04:00:00,0,134,93,0,0,5,5,277.1,0.0,0.0,99,2,5,708,2012,11,16,4,4
2012-11-16 05:00:00,0,115,93,2,0,7,7,277.1,0.0,0.0,99,2,5,2477,2012,11,16,5,4
2012-11-16 06:00:00,0,239,93,2,310,6,6,277.1,0.0,0.0,99,2,5,5527,2012,11,16,6,4
2012-11-16 07:00:00,0,143,86,0,0,7,7,276.8,0.0,0.0,0,1,3,6517,2012,11,16,7,4
2012-11-16 08:00:00,0,90,75,0,0,6,6,276.8,0.0,0.0,0,1,3,5360,2012,11,16,8,4
2012-11-16 09:00:00,0,118,70,0,0,5,5,276.8,0.0,0.0,0,1,3,5177,2012,11,16,9,4
2012-11-16 10:00:00,0,184,57,2,260,2,2,276.8,0.0,0.0,0,1,3,4661,2012,11,16,10,4
2012-11-16 11:00:00,0,173,50,1,290,8,8,276.8,0.0,0.0,0,1,3,5129,2012,11,16,11,4
2012-11-16 12:00:00,0,134,50,0,0,7,7,276.8,0.0,0.0,0,1,3,5326,2012,11,16,12,4
2012-11-16 13:00:00,0,32,40,0,0,3,3,276.8,0.0,0.0,0,1,3,5488,2012,11,16,13,4
2012-11-16 14:00:00,0,71,53,3,160,1,1,279.24,0.0,0.0,1,1,3,5489,2012,11,16,14,4
2012-11-16 15:00:00,0,221,49,1,180,2,2,279.24,0.0,0.0,1,1,3,5835,2012,11,16,15,4
2012-11-16 16:00:00,0,261,52,0,0,2,2,279.24,0.0,0.0,1,1,3,6427,2012,11,16,16,4
2012-11-16 17:00:00,0,105,60,2,130,2,2,279.24,0.0,0.0,1,1,3,6093,2012,11,16,17,4
2012-11-16 18:00:00,0,218,60,2,150,8,8,279.24,0.0,0.0,1,1,3,5074,2012,11,16,18,4
2012-11-16 19:00:00,0,66,60,2,150,6,6,279.24,0.0,0.0,1,1,3,3522,2012,11,16,19,4
2012-11-16 20:00:00,0,243,70,3,140,6,6,279.24,0.0,0.0,1,1,3,2818,2012,11,16,20,4
2012-11-16 21:00:00,0,74,70,2,160,4,4,279.24,0.0,0.0,1,1,3,2804,2012,11,16,21,4
2012-11-16 22:00:00,0,26,70,2,130,6,6,279.24,0.0,0.0,1,1,3,2639,2012,11,16,22,4
2012-11-16 23:00:00,0,144,70,3,140,9,9,279.24,0.0,0.0,1,1,3,1766,2012,11,16,23,4
2012-11-17 00:00:00,0,139,70,3,130,7,7,279.24,0.0,0.0,1,1,3,1091,2012,11,17,0,5
2012-11-17 01:00:00,0,46,70,3,130,4,4,270.94,0.0,0.0,0,1,3,739,2012,11,17,1,5
2012-11-17 02:00:00,0,259,70,2,150,8,8,270.94,0.0,0.0,0,1,3,642,2012,11,17,2,5
2012-11-17 03:00:00,0,66,70,2,170,4,4,270.94,0.0,0.0,0,1,3,404,2012,11,17,3,5
2012-11-17 04:00:00,0,19,61,2,210,4,4,270.94,0.0,0.0,0,1,3,407,2012,11,17,4,5
2012-11-17 05:00:00,0,90,61,4,210,2,2,266.83,0.0,0.0,1,1,3,753,2012,11,17,5,5
2012-11-17 06:00:00,0,99,65,2,210,6,6,266.27,0.0,0.0,1,1,3,1381,2012,11,17,6,5
2012-11-17 07:00:00,0,129,61,2,210,9,9,265.91,0.0,0.0,1,1,3,2046,2012,11,17,7,5
2012-11-17 08:00:00,0,111,57,3,220,8,8,267.33,0.0,0.0,20,0,4,3031,2012,11,17,8,5
2012-11-17 09:00:00,0,36,50,4,220,1,1,270.82,0.0,0.0,20,0,4,3842,2012,11,17,9,5
2012-11-17 10:00:00,0,270,47,3,210,6,6,273.55,0.0,0.0,20,0,4,4233,2012,11,17,10,5
2012-11-17 11:00:00,0,70,50,2,170,4,4,275.85,0.0,0.0,20,0,4,4416,2012,11,17,11,5
2012-11-17 12:00:00,0,145,44,3,170,6,6,277.61,0.0,0.0,20,0,4,4753,2012,11,17,12,5
2012-11-17 13:00:00,0,106,41,2,180,8,8,278.64,0.0,0.0,40,0,0,4525,2012,11,17,13,5
2012-11-17 14:00:00,0,158,47,2,130,4,4,279.34,0.0,0.0,40,0,0,4628,2012,11,17,14,5
2012-11-17 15:00:00,0,236,50,3,120,8,8,279.39,0.0,0.0,40,0,0,4546,2012,11,17,15,5
2012-11-17 16:00:00,0,286,50,3,150,9,9,278.73,0.0,0.0,40,0,0,4516,2012,11,17,16,5
2012-11-17 17:00:00,0,237,50,3,150,4,4,276.5,0.0,0.0,40,0,0,4468,2012,11,17,17,5
2012-11-17 19:00:00,0,258,42,5,180,4,4,274.33,0.0,0.0,20,0,4,3265,2012,11,17,19,5
2012-11-17 20:00:00,0,267,44,4,170,5,5,274.43,0.0,0.0,20,0,4,2608,2012,11,17,20,5
2012-11-17 21:00:00,0,229,48,5,170,4,4,274.45,0.0,0.0,20,0,4,2770,2012,11,17,21,5
2012-11-17 22:00:00,0,245,51,6,170,4,4,274.4,0.0,0.0,1,1,3,2661,2012,11,17,22,5
2012-11-17 23:00:00,0,29,54,6,190,4,4,274.78,0.0,0.0,1,1,3,2191,2012,11,17,23,5
2012-11-18 00:00:00,0,147,54,5,190,1,1,275.15,0.0,0.0,1,1,3,1293,2012,11,18,0,6
2012-11-18 01:00:00,0,198,58,6,180,9,9,275.25,0.0,0.0,1,1,3,861,2012,11,18,1,6
2012-11-18 02:00:00,0,114,62,5,190,4,4,275.62,0.0,0.0,1,1,3,644,2012,11,18,2,6
2012-11-18 03:00:00,0,107,62,4,190,5,5,275.89,0.0,0.0,1,5,8,368,2012,11,18,3,6
2012-11-18 04:00:00,0,279,66,4,200,8,8,276.16,0.0,0.0,1,5,8,293,2012,11,18,4,6
2012-11-18 05:00:00,0,162,66,5,200,5,5,276.29,0.0,0.0,1,1,3,482,2012,11,18,5,6
2012-11-18 06:00:00,0,227,66,3,210,8,8,276.24,0.0,0.0,1,1,3,774,2012,11,18,6,6
2012-11-18 07:00:00,0,30,71,4,220,8,8,276.2,0.0,0.0,20,0,4,1052,2012,11,18,7,6
2012-11-18 08:00:00,0,281,71,4,210,2,2,277.08,0.0,0.0,75,5,8,1722,2012,11,18,8,6
2012-11-18 09:00:00,0,211,66,4,220,3,3,279.0,0.0,0.0,75,5,8,2561,2012,11,18,9,6
2012-11-18 10:00:00,0,169,50,4,240,3,3,281.2,0.0,0.0,75,0,1,3232,2012,11,18,10,6
2012-11-18 11:00:00,0,73,50,5,280,2,2,283.49,0.0,0.0,75,0,1,3630,2012,11,18,11,6
2012-11-18 12:00:00,0,93,53,5,300,7,7,285.53,0.0,0.0,90,0,2,3999,2012,11,18,12,6
2012-11-18 13:00:00,0,82,61,7,280,8,8,285.96,0.0,0.0,75,0,1,4075,2012,11,18,13,6
2012-11-18 14:00:00,0,69,70,8,300,5,5,285.95,0.0,0.0,75,0,1,3966,2012,11,18,14,6
2012-11-18 15:00:00,0,156,70,7,270,7,7,285.65,0.0,0.0,75,0,1,4083,2012,11,18,15,6
2012-11-18 16:00:00,0,56,80,9,290,1,1,285.05,0.0,0.0,75,0,1,4277,2012,11,18,16,6
2012-11-18 17:00:00,0,232,86,8,280,7,7,284.31,0.0,0.0,75,0,1,4368,2012,11,18,17,6
2012-11-18 18:00:00,0,167,92,7,280,6,6,284.17,0.0,0.0,90,0,2,3504,2012,11,18,18,6
2012-11-18 19:00:00,0,56,86,9,290,4,4,284.17,0.0,0.0,90,0,2,3575,2012,11,18,19,6
2012-11-18 20:00:00,0,298,74,9,290,3,3,284.17,0.0,0.0,90,0,2,2702,2012,11,18,20,6
2012-11-18 21:00:00,0,219,73,11,280,7,7,283.94,0.0,0.0,90,0,2,2007,2012,11,18,21,6
2012-11-18 22:00:00,0,30,73,9,290,9,9,283.65,0.0,0.0,90,0,2,1505,2012,11,18,22,6
2012-11-18 23:00:00,0,240,73,8,300,6,6,283.55,0.0,0.0,90,0,2,961,2012,11,18,23,6
2012-11-19 00:00:00,0,114,79,8,290,5,5,283.01,0.0,0.0,90,0,2,476,2012,11,19,0,0
2012-11-19 01:00:00,0,135,79,8,300,5,5,282.54,0.0,0.0,90,0,2,311,2012,11,19,1,0
2012-11-19 02:00:00,0,77,85,7,300,6,6,282.45,0.0,0.0,90,0,2,268,2012,11,19,2,0
2012-11-19 03:00:00,0,35,85,6,300,1,1,282.02,0.0,0.0,90,0,2,364,2012,11,19,3,0
2012-11-19 04:00:00,0,170,73,9,300,3,3,281.8,0.0,0.0,90,0,2,789,2012,11,19,4,0
2012-11-19 05:00:00,0,117,67,9,310,9,9,281.06,0.0,0.0,90,0,2,2579,2012,11,19,5,0
2012-11-19 06:00:00,0,298,72,7,310,2,2,280.5,0.0,0.0,40,0,0,5546,2012,11,19,6,0
2012-11-19 07:00:00,0,93,67,8,310,5,5,280.03,0.0,0.0,40,0,0,6831,2012,11,19,7,0
2012-11-19 08:00:00,0,50,73,7,310,2,2,280.0,0.0,0.0,40,0,0,5884,2012,11,19,8,0
2012-11-19 09:00:00,0,209,73,9,310,7,7,281.48,0.0,0.0,40,0,0,5133,2012,11,19,9,0
2012-11-19 10:00:00,0,45,73,7,310,2,2,282.85,0.0,0.0,75,0,1,4518,2012,11,19,10,0
2012-11-19 11:00:00,0,243,68,7,310,2,2,284.13,0.0,0.0,40,0,0,4564,2012,11,19,11,0
2012-11-19 12:00:00,0,251,68,5,290,4,4,285.5,0.0,0.0,1,1,3,4925,2012,11,19,12,0
2012-11-19 13:00:00,0,29,68,5,290,8,8,286.43,0.0,0.0,1,1,3,4866,2012,11,19,13,0
2012-11-19 14:00:00,0,161,68,6,310,2,2,287.18,0.0,0.0,20,0,4,5118,2012,11,19,14,0
2012-11-19 15:00:00,0,180,62,5,320,7,7,286.68,0.0,0.0,40,0,0,5473,2012,11,19,15,0
2012-11-19 16:00:00,0,225,58,7,310,3,3,286.02,0.0,0.0,75,0,1,6276,2012,11,19,16,0
2012-11-19 17:00:00,0,241,58,7,320,4,4,284.55,0.0,0.0,40,0,0,5908,2012,11,19,17,0
2012-11-19 18:00:00,0,25,62,7,310,5,5,284.64,0.0,0.0,40,0,0,4239,2012,11,19,18,0
2012-11-19 19:00:00,0,292,67,6,310,5,5,284.34,0.0,0.0,75,0,1,3011,2012,11,19,19,0
2012-11-19 20:00:00,0,174,69,5,314,2,2,284.04,0.0,0.0,75,0,1,2644,2012,11,19,20,0
2012-11-19 21:00:00,0,278,71,5,318,4,4,283.5,0.0,0.0,75,0,1,2150,2012,11,19,21,0
2012-11-19 22:00:00,0,188,73,4,322,2,2,282.96,0.0,0.0,75,0,1,1539,2012,11,19,22,0
2012-11-19 23:00:00,0,267,75,4,326,8,8,282.38,0.0,0.0,40,0,0,970,2012,11,19,23,0
2012-11-20 00:00:00,0,85,78,3,330,5,5,282.09,0.0,0.0,75,0,1,504,2012,11,20,0,1
2012-11-20 01:00:00,0,114,85,2,300,2,2,281.77,0.0,0.0,75,0,1,327,2012,11,20,1,1
2012-11-20 02:00:00,0,96,85,2,330,2,2,282.35,0.0,0.0,75,0,1,254,2012,11,20,2,1
2012-11-20 03:00:00,0,23,85,1,250,9,9,282.26,0.0,0.0,75,0,1,346,2012,11,20,3,1
2012-11-20 04:00:00,0,295,85,0,0,7,7,282.37,0.0,0.0,75,0,1,775,2012,11,20,4,1
2012-11-20 05:00:00,0,256,85,0,0,2,2,282.52,0.0,0.0,75,0,1,2568,2012,11,20,5,1
2012-11-20 06:00:00,0,250,92,0,0,5,5,282.43,0.0,0.0,90,0,2,5647,2012,11,20,6,1
2012-11-20 07:00:00,0,18,85,0,0,4,4,282.01,0.0,0.0,75,0,1,6824,2012,11,20,7,1
2012-11-20 08:00:00,0,33,78,1,130,8,8,282.33,0.0,0.0,75,0,1,5989,2012,11,20,8,1
2012-11-20 09:00:00,0,121,72,3,130,3,3,283.08,0.0,0.0,75,0,1,5419,2012,11,20,9,1
2012-11-20 10:00:00,0,226,67,2,180,8,8,283.53,0.0,0.0,40,0,0,4826,2012,11,20,10,1
2012-11-20 11:00:00,0,237,67,3,180,6,6,285.74,0.0,0.0,40,0,0,5003,2012,11,20,11,1
2012-11-20 12:00:00,0,41,67,4,140,4,4,286.67,0.0,0.0,40,0,0,5099,2012,11,20,12,1
2012-11-20 13:00:00,0,286,58,3,160,3,3,287.41,0.0,0.0,40,0,0,5264,2012,11,20,13,1
